Date,Category,Subcategory,Amount,Type,Payment_Method,City,Merchant,Notes,Year,Month,Month_Num,Quarter,Weekday,Day,Weekend_Flag,Expense_Bucket
2025-07-08 06:27:53,Health,Insurance,3503.34,Expense,Debit Card,Mumbai,Uber,Insurance payment via Debit Card,2025,July,7,Q3,Tuesday,8,Weekday,High
2025-07-08 21:30:56,Salary,Monthly Salary,18340.84,Income,Cash,Kolkata,Local Store,Monthly Salary payment via Cash,2025,July,7,Q3,Tuesday,8,Weekday,High
2025-07-09 03:07:30,Entertainment,Concert,4408.77,Expense,Debit Card,Mumbai,Local Store,Concert payment via Debit Card,2025,July,7,Q3,Wednesday,9,Weekday,High
2025-07-09 08:06:32,Food,Dining Out,180.13,Expense,Upi,Pune,Uber,Dining Out payment via UPI,2025,July,7,Q3,Wednesday,9,Weekday,Low
2025-07-09 08:06:32,Health,Doctor,521.32,Expense,Credit Card,Delhi,Apollo,Doctor payment via Credit Card,2025,July,7,Q3,Wednesday,9,Weekday,Medium
2025-07-09 08:06:32,Travel,Flight,4055.92,Expense,Upi,Pune,Big Bazaar,Flight payment via UPI,2025,July,7,Q3,Wednesday,9,Weekday,High
2025-07-09 08:06:32,Travel,Cab,3099.69,Expense,Debit Card,Delhi,Zomato,Cab payment via Debit Card,2025,July,7,Q3,Wednesday,9,Weekday,High
2025-07-09 23:18:06,Education,Course,1783.47,Expense,Credit Card,Pune,Uber,Course payment via Credit Card,2025,July,7,Q3,Wednesday,9,Weekday,Medium
2025-07-10 05:05:43,Rent,House Rent,16875.44,Expense,Net Banking,Pune,Swiggy,House Rent payment via Net Banking,2025,July,7,Q3,Thursday,10,Weekday,High
2025-07-10 11:32:33,Travel,Flight,3245.35,Expense,Cash,Pune,Amazon,Flight payment via Cash,2025,July,7,Q3,Thursday,10,Weekday,High
2025-07-10 13:13:25,Education,Stationery,10175.11,Expense,Cash,Kolkata,Zomato,Stationery payment via Cash,2025,July,7,Q3,Thursday,10,Weekday,High
2025-07-11 03:27:57,Rent,Hostel Rent,5212.38,Expense,Cash,Mumbai,Big Bazaar,Hostel Rent payment via Cash,2025,July,7,Q3,Friday,11,Weekday,High
2025-07-11 09:10:30,Education,Stationery,6857.1,Expense,Net Banking,Kolkata,Apollo,Stationery payment via Net Banking,2025,July,7,Q3,Friday,11,Weekday,High
2025-07-11 09:10:30,Salary,Internship Stipend,26143.42,Income,Debit Card,Mumbai,Flipkart,Internship Stipend payment via Debit Card,2025,July,7,Q3,Friday,11,Weekday,High
2025-07-11 15:45:00,Salary,Internship Stipend,46162.18,Income,Upi,Bengaluru,Uber,Internship Stipend payment via UPI,2025,July,7,Q3,Friday,11,Weekday,High
2025-07-11 18:01:36,Entertainment,Concert,917.74,Expense,Net Banking,Delhi,Ola,Concert payment via Net Banking,2025,July,7,Q3,Friday,11,Weekday,Medium
2025-07-11 22:32:02,Salary,Internship Stipend,16459.96,Income,Credit Card,Kolkata,DMart,Internship Stipend payment via Credit Card,2025,July,7,Q3,Friday,11,Weekday,High
2025-07-11 22:32:02,Salary,Internship Stipend,25518.34,Income,Debit Card,Bengaluru,Big Bazaar,Internship Stipend payment via Debit Card,2025,July,7,Q3,Friday,11,Weekday,High
2025-07-12 06:34:11,Savings,Investment,8180.85,Expense,Debit Card,Mumbai,Uber,Investment payment via Debit Card,2025,July,7,Q3,Saturday,12,Weekend,High
2025-07-12 06:34:11,Food,Groceries,347.93,Expense,Upi,Bengaluru,Amazon,Groceries payment via UPI,2025,July,7,Q3,Saturday,12,Weekend,Low
2025-07-12 06:37:31,Food,Coffee,188.8,Expense,Cash,Pune,Local Store,Coffee payment via Cash,2025,July,7,Q3,Saturday,12,Weekend,Low
2025-07-12 06:37:31,Salary,Internship Stipend,48358.89,Income,Debit Card,Kolkata,Big Bazaar,Internship Stipend payment via Debit Card,2025,July,7,Q3,Saturday,12,Weekend,High
2025-07-13 01:14:00,Travel,Cab,4598.38,Expense,Upi,Mumbai,BookMyShow,Cab payment via UPI,2025,July,7,Q3,Sunday,13,Weekend,High
2025-07-13 03:51:28,Food,Groceries,242.36,Expense,Cash,Pune,Apollo,Groceries payment via Cash,2025,July,7,Q3,Sunday,13,Weekend,Low
2025-07-13 13:09:33,Food,Coffee,592.65,Expense,Upi,Bengaluru,BookMyShow,Coffee payment via UPI,2025,July,7,Q3,Sunday,13,Weekend,Medium
2025-07-13 13:09:33,Shopping,Electronics,8659.18,Expense,Net Banking,Delhi,Apollo,Electronics payment via Net Banking,2025,July,7,Q3,Sunday,13,Weekend,High
2025-07-13 17:03:33,Salary,Internship Stipend,16639.14,Income,Credit Card,Mumbai,Uber,Internship Stipend payment via Credit Card,2025,July,7,Q3,Sunday,13,Weekend,High
2025-07-13 17:03:33,Bills,Electricity,3117.74,Expense,Net Banking,Kolkata,Ola,Electricity payment via Net Banking,2025,July,7,Q3,Sunday,13,Weekend,High
2025-07-13 17:03:33,Rent,House Rent,24683.51,Expense,Upi,Bengaluru,Swiggy,House Rent payment via UPI,2025,July,7,Q3,Sunday,13,Weekend,High
2025-07-13 18:35:25,Travel,Cab,237.93,Expense,Net Banking,Kolkata,Ola,Cab payment via Net Banking,2025,July,7,Q3,Sunday,13,Weekend,Low
2025-07-14 15:16:09,Savings,Fixed Deposit,5369.34,Expense,Upi,Kolkata,Big Bazaar,Fixed Deposit payment via UPI,2025,July,7,Q3,Monday,14,Weekday,High
2025-07-14 23:16:04,Savings,Investment,2928.32,Expense,Upi,Bengaluru,Local Store,Investment payment via UPI,2025,July,7,Q3,Monday,14,Weekday,Medium
2025-07-15 00:08:31,Travel,Flight,6856.42,Expense,Net Banking,Pune,Apollo,Flight payment via Net Banking,2025,July,7,Q3,Tuesday,15,Weekday,High
2025-07-15 03:51:10,Savings,Investment,1368.91,Expense,Credit Card,Delhi,Flipkart,Investment payment via Credit Card,2025,July,7,Q3,Tuesday,15,Weekday,Medium
2025-07-15 03:51:10,Travel,Cab,3379.13,Expense,Net Banking,Pune,Swiggy,Cab payment via Net Banking,2025,July,7,Q3,Tuesday,15,Weekday,High
2025-07-15 03:51:10,Entertainment,Concert,844.92,Expense,Credit Card,Bengaluru,Big Bazaar,Concert payment via Credit Card,2025,July,7,Q3,Tuesday,15,Weekday,Medium
2025-07-15 10:46:12,Rent,Pg Rent,5447.49,Expense,Credit Card,Mumbai,Swiggy,PG Rent payment via Credit Card,2025,July,7,Q3,Tuesday,15,Weekday,High
2025-07-15 10:54:54,Entertainment,Games,2344.34,Expense,Credit Card,Kolkata,Local Store,Games payment via Credit Card,2025,July,7,Q3,Tuesday,15,Weekday,Medium
2025-07-15 10:54:54,Health,Doctor,2823.67,Expense,Net Banking,Kolkata,Local Store,Doctor payment via Net Banking,2025,July,7,Q3,Tuesday,15,Weekday,Medium
2025-07-15 10:54:54,Salary,Freelance,50325.31,Income,Upi,Mumbai,Zomato,Freelance payment via UPI,2025,July,7,Q3,Tuesday,15,Weekday,High
2025-07-15 12:39:57,Shopping,Clothes,6439.41,Expense,Credit Card,Pune,Swiggy,Clothes payment via Credit Card,2025,July,7,Q3,Tuesday,15,Weekday,High
2025-07-15 23:59:40,Health,Gym,3955.28,Expense,Upi,Delhi,Zomato,Gym payment via UPI,2025,July,7,Q3,Tuesday,15,Weekday,High
2025-07-18 15:43:30,Bills,Mobile Recharge,3572.62,Expense,Debit Card,Pune,Amazon,Mobile Recharge payment via Debit Card,2025,July,7,Q3,Friday,18,Weekday,High
2025-07-19 01:20:56,Savings,Investment,5205.35,Expense,Upi,Kolkata,BookMyShow,Investment payment via UPI,2025,July,7,Q3,Saturday,19,Weekend,High
2025-07-19 01:20:56,Rent,Hostel Rent,18587.46,Expense,Net Banking,Kolkata,Uber,Hostel Rent payment via Net Banking,2025,July,7,Q3,Saturday,19,Weekend,High
2025-07-19 18:08:16,Education,Course,2088.01,Expense,Credit Card,Mumbai,Local Store,Course payment via Credit Card,2025,July,7,Q3,Saturday,19,Weekend,Medium
2025-07-20 10:59:11,Travel,Flight,5328.9,Expense,Upi,Bengaluru,Apollo,Flight payment via UPI,2025,July,7,Q3,Sunday,20,Weekend,High
2025-07-20 10:59:11,Salary,Internship Stipend,57630.77,Income,Upi,Delhi,DMart,Internship Stipend payment via UPI,2025,July,7,Q3,Sunday,20,Weekend,High
2025-07-22 03:09:52,Shopping,Electronics,10615.15,Expense,Debit Card,Bengaluru,Big Bazaar,Electronics payment via Debit Card,2025,July,7,Q3,Tuesday,22,Weekday,High
2025-07-22 03:28:41,Bills,Mobile Recharge,1068.69,Expense,Credit Card,Bengaluru,Flipkart,Mobile Recharge payment via Credit Card,2025,July,7,Q3,Tuesday,22,Weekday,Medium
2025-07-23 00:35:37,Entertainment,Concert,4749.69,Expense,Credit Card,Kolkata,DMart,Concert payment via Credit Card,2025,July,7,Q3,Wednesday,23,Weekday,High
2025-07-23 00:35:37,Rent,Hostel Rent,5486.62,Expense,Credit Card,Pune,Flipkart,Hostel Rent payment via Credit Card,2025,July,7,Q3,Wednesday,23,Weekday,High
2025-07-23 02:16:29,Education,Books,13245.47,Expense,Upi,Bengaluru,Uber,Books payment via UPI,2025,July,7,Q3,Wednesday,23,Weekday,High
2025-07-23 02:16:29,Travel,Train,3087.33,Expense,Credit Card,Mumbai,Ola,Train payment via Credit Card,2025,July,7,Q3,Wednesday,23,Weekday,High
2025-07-23 06:51:23,Shopping,Books,9574.5,Expense,Cash,Bengaluru,Flipkart,Books payment via Cash,2025,July,7,Q3,Wednesday,23,Weekday,High
2025-07-23 06:51:23,Bills,Mobile Recharge,3326.56,Expense,Net Banking,Pune,DMart,Mobile Recharge payment via Net Banking,2025,July,7,Q3,Wednesday,23,Weekday,High
2025-07-23 07:05:10,Rent,Hostel Rent,18333.18,Expense,Upi,Delhi,Amazon,Hostel Rent payment via UPI,2025,July,7,Q3,Wednesday,23,Weekday,High
2025-07-23 08:19:47,Health,Medicine,8530.17,Expense,Credit Card,Pune,Zomato,Medicine payment via Credit Card,2025,July,7,Q3,Wednesday,23,Weekday,High
2025-07-23 16:24:28,Savings,Fixed Deposit,3174.66,Expense,Net Banking,Mumbai,Swiggy,Fixed Deposit payment via Net Banking,2025,July,7,Q3,Wednesday,23,Weekday,High
2025-07-23 16:24:28,Bills,Internet,4085.25,Expense,Upi,Mumbai,BookMyShow,Internet payment via UPI,2025,July,7,Q3,Wednesday,23,Weekday,High
2025-07-23 17:43:52,Food,Coffee,942.71,Expense,Cash,Mumbai,Big Bazaar,Coffee payment via Cash,2025,July,7,Q3,Wednesday,23,Weekday,Medium
2025-07-23 17:43:52,Education,Stationery,661.01,Expense,Cash,Kolkata,DMart,Stationery payment via Cash,2025,July,7,Q3,Wednesday,23,Weekday,Medium
2025-07-23 22:38:59,Entertainment,Movies,3966.57,Expense,Debit Card,Bengaluru,Swiggy,Movies payment via Debit Card,2025,July,7,Q3,Wednesday,23,Weekday,High
2025-07-24 01:33:52,Entertainment,Concert,3540.57,Expense,Debit Card,Bengaluru,Big Bazaar,Concert payment via Debit Card,2025,July,7,Q3,Thursday,24,Weekday,High
2025-07-24 01:33:52,Rent,House Rent,21250.07,Expense,Upi,Delhi,Apollo,House Rent payment via UPI,2025,July,7,Q3,Thursday,24,Weekday,High
2025-07-24 18:17:24,Travel,Train,7548.24,Expense,Net Banking,Pune,Ola,Train payment via Net Banking,2025,July,7,Q3,Thursday,24,Weekday,High
2025-07-24 18:17:24,Travel,Bus,5088.34,Expense,Upi,Bengaluru,Local Store,Bus payment via UPI,2025,July,7,Q3,Thursday,24,Weekday,High
2025-07-24 18:17:24,Entertainment,Concert,1049.57,Expense,Upi,Bengaluru,Swiggy,Concert payment via UPI,2025,July,7,Q3,Thursday,24,Weekday,Medium
2025-07-25 10:46:04,Rent,House Rent,6436.48,Expense,Cash,Mumbai,Uber,House Rent payment via Cash,2025,July,7,Q3,Friday,25,Weekday,High
2025-07-25 19:24:22,Bills,Mobile Recharge,1707.41,Expense,Debit Card,Bengaluru,BookMyShow,Mobile Recharge payment via Debit Card,2025,July,7,Q3,Friday,25,Weekday,Medium
2025-07-26 02:28:53,Education,Course,6245.11,Expense,Debit Card,Mumbai,Flipkart,Course payment via Debit Card,2025,July,7,Q3,Saturday,26,Weekend,High
2025-07-26 03:21:11,Rent,Pg Rent,16533.7,Expense,Debit Card,Kolkata,Local Store,PG Rent payment via Debit Card,2025,July,7,Q3,Saturday,26,Weekend,High
2025-07-26 07:06:53,Bills,Water,1270.45,Expense,Credit Card,Mumbai,Local Store,Water payment via Credit Card,2025,July,7,Q3,Saturday,26,Weekend,Medium
2025-07-27 00:46:45,Travel,Train,6951.03,Expense,Cash,Mumbai,Local Store,Train payment via Cash,2025,July,7,Q3,Sunday,27,Weekend,High
2025-07-27 19:34:25,Bills,Electricity,1067.16,Expense,Upi,Pune,Uber,Electricity payment via UPI,2025,July,7,Q3,Sunday,27,Weekend,Medium
2025-07-27 19:34:25,Travel,Train,927.93,Expense,Net Banking,Bengaluru,Swiggy,Train payment via Net Banking,2025,July,7,Q3,Sunday,27,Weekend,Medium
2025-07-27 22:01:43,Travel,Train,6814.28,Expense,Cash,Pune,Zomato,Train payment via Cash,2025,July,7,Q3,Sunday,27,Weekend,High
2025-07-28 12:08:51,Shopping,Accessories,2253.32,Expense,Cash,Pune,Flipkart,Accessories payment via Cash,2025,July,7,Q3,Monday,28,Weekday,Medium
2025-07-28 12:08:51,Travel,Flight,5863.44,Expense,Debit Card,Mumbai,Big Bazaar,Flight payment via Debit Card,2025,July,7,Q3,Monday,28,Weekday,High
2025-07-28 18:26:42,Bills,Electricity,877.76,Expense,Debit Card,Kolkata,Uber,Electricity payment via Debit Card,2025,July,7,Q3,Monday,28,Weekday,Medium
2025-07-28 21:35:57,Food,Coffee,944.41,Expense,Upi,Pune,Zomato,Coffee payment via UPI,2025,July,7,Q3,Monday,28,Weekday,Medium
2025-07-29 04:28:52,Travel,Cab,1180.88,Expense,Upi,Mumbai,BookMyShow,Cab payment via UPI,2025,July,7,Q3,Tuesday,29,Weekday,Medium
2025-07-29 04:28:52,Education,Stationery,9071.57,Expense,Credit Card,Mumbai,Flipkart,Stationery payment via Credit Card,2025,July,7,Q3,Tuesday,29,Weekday,High
2025-07-29 09:29:08,Bills,Internet,4545.54,Expense,Credit Card,Mumbai,DMart,Internet payment via Credit Card,2025,July,7,Q3,Tuesday,29,Weekday,High
2025-07-29 09:29:08,Travel,Train,2207.48,Expense,Upi,Pune,Swiggy,Train payment via UPI,2025,July,7,Q3,Tuesday,29,Weekday,Medium
2025-07-29 09:29:08,Savings,Investment,8757.41,Expense,Upi,Delhi,Zomato,Investment payment via UPI,2025,July,7,Q3,Tuesday,29,Weekday,High
2025-07-29 11:58:19,Travel,Train,2799.58,Expense,Credit Card,Delhi,DMart,Train payment via Credit Card,2025,July,7,Q3,Tuesday,29,Weekday,Medium
2025-07-29 14:26:53,Bills,Water,4796.39,Expense,Upi,Bengaluru,Swiggy,Water payment via UPI,2025,July,7,Q3,Tuesday,29,Weekday,High
2025-07-29 20:10:54,Bills,Electricity,2664.17,Expense,Net Banking,Delhi,Flipkart,Electricity payment via Net Banking,2025,July,7,Q3,Tuesday,29,Weekday,Medium
2025-07-29 20:52:27,Bills,Mobile Recharge,2060.94,Expense,Upi,Pune,Big Bazaar,Mobile Recharge payment via UPI,2025,July,7,Q3,Tuesday,29,Weekday,Medium
2025-07-29 20:52:27,Shopping,Books,700.47,Expense,Credit Card,Mumbai,Big Bazaar,Books payment via Credit Card,2025,July,7,Q3,Tuesday,29,Weekday,Medium
2025-07-30 16:18:08,Travel,Cab,6031.65,Expense,Debit Card,Pune,DMart,Cab payment via Debit Card,2025,July,7,Q3,Wednesday,30,Weekday,High
2025-07-31 14:13:20,Entertainment,Ott,2540.64,Expense,Net Banking,Delhi,Zomato,OTT payment via Net Banking,2025,July,7,Q3,Thursday,31,Weekday,Medium
2025-07-31 19:01:57,Salary,Monthly Salary,25139.26,Income,Upi,Delhi,Uber,Monthly Salary payment via UPI,2025,July,7,Q3,Thursday,31,Weekday,High
2025-07-31 22:40:53,Food,Groceries,958.87,Expense,Credit Card,Bengaluru,Apollo,Groceries payment via Credit Card,2025,July,7,Q3,Thursday,31,Weekday,Medium
2025-08-01 13:47:24,Savings,Investment,12477.57,Expense,Upi,Mumbai,Swiggy,Investment payment via UPI,2025,August,8,Q3,Friday,1,Weekday,High
2025-08-01 18:53:54,Savings,Investment,6030.52,Expense,Credit Card,Bengaluru,Big Bazaar,Investment payment via Credit Card,2025,August,8,Q3,Friday,1,Weekday,High
2025-08-02 22:45:39,Rent,Hostel Rent,6476.71,Expense,Credit Card,Pune,Uber,Hostel Rent payment via Credit Card,2025,August,8,Q3,Saturday,2,Weekend,High
2025-08-02 22:45:39,Education,Exam Fee,3884.15,Expense,Net Banking,Bengaluru,BookMyShow,Exam Fee payment via Net Banking,2025,August,8,Q3,Saturday,2,Weekend,High
2025-08-03 00:01:59,Entertainment,Ott,4303.04,Expense,Net Banking,Pune,Amazon,OTT payment via Net Banking,2025,August,8,Q3,Sunday,3,Weekend,High
2025-08-04 07:28:01,Health,Medicine,2525.83,Expense,Net Banking,Pune,Apollo,Medicine payment via Net Banking,2025,August,8,Q3,Monday,4,Weekday,Medium
2025-08-04 07:28:01,Salary,Monthly Salary,23700.27,Income,Cash,Kolkata,DMart,Monthly Salary payment via Cash,2025,August,8,Q3,Monday,4,Weekday,High
2025-08-04 15:46:23,Entertainment,Ott,3187.2,Expense,Net Banking,Mumbai,Uber,OTT payment via Net Banking,2025,August,8,Q3,Monday,4,Weekday,High
2025-08-05 08:27:27,Bills,Water,3959.35,Expense,Upi,Mumbai,DMart,Water payment via UPI,2025,August,8,Q3,Tuesday,5,Weekday,High
2025-08-05 08:27:27,Savings,Emergency Fund,14885.34,Expense,Debit Card,Pune,Amazon,Emergency Fund payment via Debit Card,2025,August,8,Q3,Tuesday,5,Weekday,High
2025-08-05 18:06:23,Entertainment,Ott,1243.33,Expense,Net Banking,Delhi,Apollo,OTT payment via Net Banking,2025,August,8,Q3,Tuesday,5,Weekday,Medium
2025-08-05 19:12:50,Rent,Hostel Rent,9489.34,Expense,Cash,Mumbai,Local Store,Hostel Rent payment via Cash,2025,August,8,Q3,Tuesday,5,Weekday,High
2025-08-06 03:53:24,Shopping,Clothes,11483.68,Expense,Cash,Pune,Zomato,Clothes payment via Cash,2025,August,8,Q3,Wednesday,6,Weekday,High
2025-08-06 10:00:51,Travel,Cab,3274.88,Expense,Debit Card,Kolkata,Big Bazaar,Cab payment via Debit Card,2025,August,8,Q3,Wednesday,6,Weekday,High
2025-08-07 06:09:30,Food,Snacks,1309.87,Expense,Upi,Delhi,Apollo,Snacks payment via UPI,2025,August,8,Q3,Thursday,7,Weekday,Medium
2025-08-07 06:09:30,Health,Doctor,3254.2,Expense,Credit Card,Kolkata,Apollo,Doctor payment via Credit Card,2025,August,8,Q3,Thursday,7,Weekday,High
2025-08-07 11:40:37,Food,Snacks,459.72,Expense,Upi,Pune,Local Store,Snacks payment via UPI,2025,August,8,Q3,Thursday,7,Weekday,Low
2025-08-07 11:40:37,Entertainment,Ott,4098.68,Expense,Debit Card,Delhi,BookMyShow,OTT payment via Debit Card,2025,August,8,Q3,Thursday,7,Weekday,High
2025-08-07 11:40:37,Travel,Cab,5275.96,Expense,Cash,Delhi,BookMyShow,Cab payment via Cash,2025,August,8,Q3,Thursday,7,Weekday,High
2025-08-07 14:23:54,Salary,Internship Stipend,42374.38,Income,Upi,Pune,BookMyShow,Internship Stipend payment via UPI,2025,August,8,Q3,Thursday,7,Weekday,High
2025-08-07 15:46:48,Education,Exam Fee,8455.74,Expense,Credit Card,Delhi,Zomato,Exam Fee payment via Credit Card,2025,August,8,Q3,Thursday,7,Weekday,High
2025-08-07 15:46:48,Salary,Internship Stipend,44529.13,Income,Net Banking,Delhi,Swiggy,Internship Stipend payment via Net Banking,2025,August,8,Q3,Thursday,7,Weekday,High
2025-08-07 17:41:46,Entertainment,Ott,2688.13,Expense,Credit Card,Bengaluru,Flipkart,OTT payment via Credit Card,2025,August,8,Q3,Thursday,7,Weekday,Medium
2025-08-08 05:33:03,Savings,Fixed Deposit,10094.42,Expense,Debit Card,Mumbai,Flipkart,Fixed Deposit payment via Debit Card,2025,August,8,Q3,Friday,8,Weekday,High
2025-08-08 12:43:58,Education,Course,4010.69,Expense,Net Banking,Mumbai,Apollo,Course payment via Net Banking,2025,August,8,Q3,Friday,8,Weekday,High
2025-08-08 19:13:09,Salary,Monthly Salary,25995.3,Income,Debit Card,Bengaluru,Apollo,Monthly Salary payment via Debit Card,2025,August,8,Q3,Friday,8,Weekday,High
2025-08-08 19:13:09,Food,Groceries,1073.49,Expense,Cash,Mumbai,Swiggy,Groceries payment via Cash,2025,August,8,Q3,Friday,8,Weekday,Medium
2025-08-08 19:39:43,Bills,Water,4182.54,Expense,Debit Card,Bengaluru,Zomato,Water payment via Debit Card,2025,August,8,Q3,Friday,8,Weekday,High
2025-08-09 00:02:15,Travel,Bus,3334.2,Expense,Cash,Delhi,Big Bazaar,Bus payment via Cash,2025,August,8,Q3,Saturday,9,Weekend,High
2025-08-09 00:02:15,Savings,Fixed Deposit,5152.39,Expense,Cash,Pune,Big Bazaar,Fixed Deposit payment via Cash,2025,August,8,Q3,Saturday,9,Weekend,High
2025-08-09 00:02:15,Savings,Investment,1700.58,Expense,Cash,Mumbai,Amazon,Investment payment via Cash,2025,August,8,Q3,Saturday,9,Weekend,Medium
2025-08-09 00:16:41,Entertainment,Movies,3840.15,Expense,Net Banking,Bengaluru,Amazon,Movies payment via Net Banking,2025,August,8,Q3,Saturday,9,Weekend,High
2025-08-09 00:16:41,Education,Stationery,14697.35,Expense,Upi,Pune,Apollo,Stationery payment via UPI,2025,August,8,Q3,Saturday,9,Weekend,High
2025-08-09 03:59:07,Bills,Internet,4751.35,Expense,Cash,Bengaluru,Amazon,Internet payment via Cash,2025,August,8,Q3,Saturday,9,Weekend,High
2025-08-09 03:59:07,Food,Groceries,776.36,Expense,Cash,Pune,DMart,Groceries payment via Cash,2025,August,8,Q3,Saturday,9,Weekend,Medium
2025-08-09 03:59:07,Education,Stationery,4952.0,Expense,Upi,Bengaluru,Apollo,Stationery payment via UPI,2025,August,8,Q3,Saturday,9,Weekend,High
2025-08-09 19:04:11,Food,Dining Out,889.04,Expense,Cash,Bengaluru,BookMyShow,Dining Out payment via Cash,2025,August,8,Q3,Saturday,9,Weekend,Medium
2025-08-09 19:04:11,Savings,Investment,3259.89,Expense,Upi,Delhi,Uber,Investment payment via UPI,2025,August,8,Q3,Saturday,9,Weekend,High
2025-08-09 20:43:49,Savings,Emergency Fund,11386.46,Expense,Net Banking,Kolkata,Uber,Emergency Fund payment via Net Banking,2025,August,8,Q3,Saturday,9,Weekend,High
2025-08-10 19:28:48,Savings,Investment,8962.27,Expense,Cash,Kolkata,Uber,Investment payment via Cash,2025,August,8,Q3,Sunday,10,Weekend,High
2025-08-11 19:03:25,Entertainment,Ott,1291.58,Expense,Upi,Mumbai,DMart,OTT payment via UPI,2025,August,8,Q3,Monday,11,Weekday,Medium
2025-08-11 19:03:25,Rent,Pg Rent,21683.56,Expense,Credit Card,Kolkata,Big Bazaar,PG Rent payment via Credit Card,2025,August,8,Q3,Monday,11,Weekday,High
2025-08-12 01:41:37,Shopping,Accessories,8903.6,Expense,Cash,Pune,Zomato,Accessories payment via Cash,2025,August,8,Q3,Tuesday,12,Weekday,High
2025-08-12 05:12:45,Shopping,Accessories,10744.26,Expense,Debit Card,Bengaluru,Flipkart,Accessories payment via Debit Card,2025,August,8,Q3,Tuesday,12,Weekday,High
2025-08-12 05:12:45,Savings,Fixed Deposit,11483.3,Expense,Upi,Kolkata,BookMyShow,Fixed Deposit payment via UPI,2025,August,8,Q3,Tuesday,12,Weekday,High
2025-08-12 23:13:55,Savings,Emergency Fund,10265.99,Expense,Upi,Kolkata,Flipkart,Emergency Fund payment via UPI,2025,August,8,Q3,Tuesday,12,Weekday,High
2025-08-12 23:13:55,Rent,Hostel Rent,13427.15,Expense,Credit Card,Delhi,BookMyShow,Hostel Rent payment via Credit Card,2025,August,8,Q3,Tuesday,12,Weekday,High
2025-08-14 09:32:39,Food,Groceries,827.9,Expense,Net Banking,Mumbai,DMart,Groceries payment via Net Banking,2025,August,8,Q3,Thursday,14,Weekday,Medium
2025-08-14 17:57:19,Travel,Train,6154.62,Expense,Debit Card,Mumbai,Big Bazaar,Train payment via Debit Card,2025,August,8,Q3,Thursday,14,Weekday,High
2025-08-14 23:01:39,Salary,Freelance,15795.15,Income,Net Banking,Bengaluru,Big Bazaar,Freelance payment via Net Banking,2025,August,8,Q3,Thursday,14,Weekday,High
2025-08-15 01:43:59,Shopping,Clothes,4848.1,Expense,Upi,Delhi,Uber,Clothes payment via UPI,2025,August,8,Q3,Friday,15,Weekday,High
2025-08-16 06:41:09,Bills,Electricity,2680.15,Expense,Debit Card,Mumbai,Uber,Electricity payment via Debit Card,2025,August,8,Q3,Saturday,16,Weekend,Medium
2025-08-16 17:00:34,Education,Exam Fee,788.54,Expense,Upi,Delhi,Amazon,Exam Fee payment via UPI,2025,August,8,Q3,Saturday,16,Weekend,Medium
2025-08-16 18:20:30,Entertainment,Games,3031.12,Expense,Upi,Bengaluru,Amazon,Games payment via UPI,2025,August,8,Q3,Saturday,16,Weekend,High
2025-08-16 18:20:30,Entertainment,Games,3293.17,Expense,Net Banking,Mumbai,Amazon,Games payment via Net Banking,2025,August,8,Q3,Saturday,16,Weekend,High
2025-08-17 00:01:53,Bills,Mobile Recharge,2860.82,Expense,Upi,Bengaluru,Amazon,Mobile Recharge payment via UPI,2025,August,8,Q3,Sunday,17,Weekend,Medium
2025-08-17 00:01:53,Education,Exam Fee,13709.25,Expense,Debit Card,Delhi,Big Bazaar,Exam Fee payment via Debit Card,2025,August,8,Q3,Sunday,17,Weekend,High
2025-08-17 00:01:53,Health,Doctor,4321.95,Expense,Debit Card,Pune,Ola,Doctor payment via Debit Card,2025,August,8,Q3,Sunday,17,Weekend,High
2025-08-17 00:01:53,Education,Stationery,242.06,Expense,Net Banking,Mumbai,Ola,Stationery payment via Net Banking,2025,August,8,Q3,Sunday,17,Weekend,Low
2025-08-17 20:29:41,Savings,Emergency Fund,11100.99,Expense,Cash,Mumbai,Flipkart,Emergency Fund payment via Cash,2025,August,8,Q3,Sunday,17,Weekend,High
2025-08-17 20:29:41,Shopping,Clothes,1093.69,Expense,Cash,Bengaluru,Zomato,Clothes payment via Cash,2025,August,8,Q3,Sunday,17,Weekend,Medium
2025-08-18 12:46:46,Salary,Freelance,43361.12,Income,Debit Card,Pune,Flipkart,Freelance payment via Debit Card,2025,August,8,Q3,Monday,18,Weekday,High
2025-08-18 12:46:46,Health,Doctor,2454.14,Expense,Upi,Mumbai,Apollo,Doctor payment via UPI,2025,August,8,Q3,Monday,18,Weekday,Medium
2025-08-19 10:07:05,Entertainment,Ott,4581.29,Expense,Cash,Mumbai,Uber,OTT payment via Cash,2025,August,8,Q3,Tuesday,19,Weekday,High
2025-08-19 10:07:05,Travel,Flight,2524.18,Expense,Debit Card,Mumbai,Local Store,Flight payment via Debit Card,2025,August,8,Q3,Tuesday,19,Weekday,Medium
2025-08-19 10:07:05,Salary,Monthly Salary,30133.86,Income,Upi,Pune,Uber,Monthly Salary payment via UPI,2025,August,8,Q3,Tuesday,19,Weekday,High
2025-08-19 23:06:01,Shopping,Electronics,1755.92,Expense,Upi,Kolkata,DMart,Electronics payment via UPI,2025,August,8,Q3,Tuesday,19,Weekday,Medium
2025-08-19 23:06:01,Savings,Emergency Fund,5133.06,Expense,Cash,Delhi,Zomato,Emergency Fund payment via Cash,2025,August,8,Q3,Tuesday,19,Weekday,High
